type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,37928,11.39913,6.207326,-5.013146,5.183722,12.83344,3.461864,5.595741,6.322922,-4.71315,2.422209,-0.6670533,-4.72072,-4.354331,-3.138356,-0.9700387,0.4786361,-6.304553,7.175721,4.777684
1,37929,14.17825,5.968914,-3.751558,5.779374,14.49026,3.045595,6.719062,6.197733,-4.399291,3.293827,-1.633714,-4.096243,-2.519348,-4.129206,-1.391742,0.4630607,-5.108451,8.012853,5.761953
1,37930,15.26636,7.715223,-4.413451,7.109751,16.49368,4.679853,7.815442,8.225242,-3.940567,2.338616,-0.6791155,-4.767379,-2.89593,-3.627526,-0.8362319,0.9488271,-5.691817,10.55249,5.994589
1,37931,11.75681,4.970255,-6.698464,4.536097,13.60793,1.673073,5.095392,5.459721,-7.837404,0.3433568,-4.258785,-6.710506,-4.836965,-6.229427,-1.875446,-2.192511,-6.949544,7.714173,3.340525
1,37932,18.47964,11.23695,-2.376104,9.449761,18.35693,7.190746,10.60968,10.60821,-1.091753,6.763071,-0.266268,-0.6656778,1.989495,-0.8841379,4.637081,3.77621,-0.974458,12.12094,10.93447
1,37933,19.12995,11.16448,-4.134081,9.097474,18.39817,7.375308,10.89714,10.62555,-1.029983,5.428553,0.3090419,-1.452109,-0.284923,-1.929733,3.738473,2.897634,-2.450378,12.03235,8.438217
1,37934,17.41886,9.445403,-4.144067,8.537698,18.63714,6.6783,9.91503,10.91623,-1.655808,6.195524,-0.4399624,-2.732586,-0.7507968,-3.176554,2.888624,2.326009,-3.595335,11.41631,9.602097
1,37935,14.01418,7.72213,-6.558586,6.40249,15.83978,4.164676,8.987369,8.349212,-5.051417,3.539376,-3.688197,-5.528276,-3.101202,-6.484139,0.2888038,0.7770832,-6.638049,8.406487,7.726634
1,37936,18.83806,12.09751,-2.873409,9.994355,18.50246,8.481795,12.23161,12.87794,-0.9489848,6.362756,-0.348451,-1.790917,0.65097,-1.733055,6.22373,3.552305,-3.442481,11.72096,10.63633
1,37937,12.11126,5.898695,-8.438184,3.861051,12.35957,2.002687,5.382179,5.920386,-6.559408,-0.2571624,-6.695151,-7.111467,-4.894132,-7.364706,-1.196015,-1.100508,-8.264944,4.582389,5.268785
1,37938,14.91181,8.125639,-6.411159,6.220226,14.78552,5.036219,7.165554,9.076093,-3.669874,0.9021614,-2.562342,-6.184006,-4.733729,-4.668246,0.9682269,0.5287443,-6.575283,7.318819,5.658988
1,37939,26.97812,19.74233,5.297654,18.28292,27.33663,16.62174,19.31625,21.20649,7.204106,12.29795,8.324481,6.445607,6.758341,6.229525,12.72052,12.03703,4.154516,18.28388,17.4341
1,37940,26.10305,17.67344,2.473252,15.91168,25.62169,14.07992,18.51776,18.98138,4.837821,12.39198,5.171243,5.427268,6.318781,3.418276,11.21307,11.21343,5.584023,16.12586,19.41626
1,37941,14.25723,6.108387,-8.101227,4.667868,13.65377,2.548677,7.285627,6.619496,-6.503153,-1.04634,-4.749591,-7.667127,-5.481229,-6.49067,-0.1577113,-0.4073673,-6.791766,6.117223,5.335778
1,37942,6.712267,0.2572303,-12.15021,-0.6136252,8.138136,-3.514565,0.2996786,0.01549798,-12.63705,-5.015839,-9.433053,-11.96241,-10.76845,-11.36047,-5.489325,-5.810916,-12.55175,-0.3854927,0.4585192
1,37943,17.36275,9.620957,-2.392488,8.7412,17.88823,5.319883,9.368489,8.5893,-3.423243,5.10945,-0.5256507,-1.619601,-0.2196642,-1.52709,3.99117,4.52448,-1.856158,8.603073,11.48954
1,37944,22.1247,13.59027,1.041132,12.68109,21.69805,9.643903,14.47261,12.96791,1.466456,7.812947,3.288142,2.121323,2.888312,1.20094,8.637836,8.281013,0.9884217,13.2285,14.29213
1,37945,24.60938,14.96,1.453289,14.21224,24.03627,11.54149,16.71741,15.80163,2.971373,9.957891,4.269897,4.959316,5.933339,2.899674,11.45177,9.475556,3.142116,14.31294,16.82327
1,37946,31.16421,21.47991,5.416046,19.95066,30.55895,17.27385,23.6144,21.18204,8.810043,16.94249,7.959489,10.16315,12.19496,9.15097,17.27022,15.07496,9.62616,19.39624,21.72924
1,37947,29.51185,20.46546,3.775164,18.66954,28.5522,16.14641,23.38233,20.28687,6.545023,13.85072,6.971231,7.639869,9.0077,8.767388,15.83683,12.07316,6.929842,18.1884,19.00027
1,37948,26.82442,16.96664,0.9624741,14.87813,24.31557,12.61374,20.39251,16.65144,4.401106,12.17798,2.352142,5.577653,6.854222,4.895591,13.41716,11.02942,5.50993,13.75602,18.0546
1,37949,14.49654,5.219911,-11.41255,2.99606,12.49516,1.330416,8.531774,5.453648,-6.221235,1.199669,-9.799026,-5.849387,-4.572095,-8.026848,2.612907,-1.406012,-7.187697,2.671458,5.691075
1,37950,8.07674,-1.556339,-17.74085,-3.152551,6.841629,-5.133887,1.811527,-2.002116,-11.9961,-6.836436,-12.66421,-13.13358,-12.23445,-14.08809,-5.474431,-7.778749,-14.16139,-3.304819,-2.04765
1,37951,7.336574,-1.674477,-17.80749,-3.727452,5.616312,-5.903072,2.23186,-2.813419,-13.44295,-5.935076,-13.2404,-13.81079,-11.327,-14.44821,-6.043995,-7.787521,-14.15129,-3.680571,-0.7688276
1,37952,4.989101,-3.048361,-19.89744,-5.287305,3.773959,-7.540102,0.5663655,-4.038676,-15.87605,-8.833444,-16.4395,-15.32888,-13.76028,-16.83163,-7.13831,-11.14422,-16.83987,-5.885307,-3.925458
1,37953,5.700409,-3.984626,-20.05751,-5.452023,4.457658,-7.572844,0.5924306,-4.281391,-14.78562,-7.951417,-15.28005,-14.83379,-13.38237,-16.60162,-7.254443,-10.65274,-16.45948,-5.674852,-4.525294
1,37954,10.21663,-1.710784,-16.79362,-2.804542,7.367628,-4.900527,3.583544,-1.648972,-11.99582,-3.46864,-10.61949,-10.69251,-9.307014,-12.89882,-3.834467,-7.781067,-12.1473,-2.734753,-0.779229
1,37955,8.107726,-3.158806,-18.48888,-4.889214,4.376606,-6.629676,1.242494,-3.880014,-13.67888,-7.160872,-12.04504,-13.88239,-12.32949,-13.41883,-7.194403,-10.03054,-15.15516,-4.507699,-4.377122
1,37956,8.797477,-2.022069,-16.04758,-3.96824,4.453343,-5.958983,1.639574,-3.927624,-11.99103,-6.125707,-11.23737,-13.25637,-10.93268,-10.95656,-5.908765,-7.342188,-13.94784,-3.500536,-1.920476
1,37957,1.641372,-9.181421,-23.59859,-11.2882,-2.775708,-13.05818,-5.217381,-11.0242,-18.50258,-12.01452,-19.16127,-20.04249,-18.46622,-19.21123,-12.66013,-14.26897,-20.07907,-12.15561,-8.954219
1,37958,3.002935,-7.460854,-22.00303,-9.254009,-0.5788821,-11.02122,-2.609423,-9.048499,-16.65866,-10.9424,-16.69734,-19.74153,-17.43136,-17.04783,-11.75738,-13.6338,-19.33189,-9.068429,-9.28484
1,37959,10.2768,-1.354385,-13.63383,-2.282517,6.792994,-4.489573,3.526058,-1.877295,-10.15833,-2.249954,-9.663942,-11.82637,-10.15899,-11.43309,-5.549463,-6.250266,-12.71982,-3.186144,-0.4257784
1,37960,8.76156,-1.63182,-15.8995,-3.371596,5.470959,-4.931455,2.919273,-1.915202,-11.12884,-2.84963,-11.43141,-13.63429,-10.38723,-13.31064,-4.961759,-6.424935,-13.32907,-5.175026,-0.2816688
1,37961,5.146451,-5.33143,-20.76308,-7.333124,1.855736,-7.904884,-2.277605,-4.83427,-13.3809,-8.402732,-14.34168,-18.08845,-15.01566,-17.01069,-9.504152,-11.39782,-17.09631,-8.954165,-6.256998
1,37962,11.73837,0.08801907,-13.96652,-1.291477,8.514442,-2.65977,4.384869,0.1763,-7.19163,-0.2175718,-9.178747,-10.1796,-8.118252,-10.66779,-3.022636,-4.769779,-7.982751,-2.496025,1.718829
1,37963,8.44561,-4.281586,-18.43162,-6.004694,2.59999,-6.426874,1.246623,-2.852177,-11.57267,-6.719935,-13.25205,-15.4687,-12.29309,-15.04161,-7.650935,-8.958594,-14.91704,-8.52414,-4.311221
