type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,8277,-6.2922,6.751786,-12.72769,11.0137,-15.77702,8.014465,4.442285,24.83655,-12.68889,-23.72215,-4.646723,-17.38428,-33.65845,-19.68616,-19.13704,-18.56856,-26.62334,1.73817,-12.54727
1,8278,-2.652995,9.102509,-8.994351,12.49009,-12.37297,11.0052,7.778238,27.75813,-9.71147,-21.35637,-2.250111,-13.61651,-31.01746,-14.52701,-12.87265,-13.17336,-22.50728,4.158268,-9.187047
1,8279,-0.0823116,10.46102,-5.002258,14.98212,-10.32439,13.60159,10.52323,30.25796,-6.402051,-19.79144,0.005806513,-10.57343,-28.59141,-12.15014,-7.213288,-9.674667,-21.23893,5.078403,-7.549501
1,8280,1.451393,12.87421,-4.790475,16.44296,-8.510211,15.51755,12.12098,32.17198,-4.702059,-18.25394,1.624969,-9.858542,-28.63425,-12.17133,-6.12594,-9.931968,-21.14647,6.47514,-6.922866
1,8281,10.75363,22.55869,3.20924,26.8959,0.9756837,24.93057,21.71106,41.92192,4.650091,-10.36119,11.02909,-1.985673,-19.9,-6.329888,2.16324,-1.646445,-14.06981,15.73113,1.579186
1,8282,0.3107167,11.27647,-7.535081,16.0521,-9.593014,14.06786,10.99056,30.5862,-5.472316,-21.04652,0.394211,-12.52486,-30.25559,-15.68369,-6.396474,-10.32563,-23.36417,4.737254,-8.496473
1,8283,-7.739176,2.435737,-15.22266,6.645928,-16.84519,5.202717,2.870519,21.52416,-15.43645,-29.77868,-9.607788,-22.37259,-39.00177,-22.63021,-12.07003,-14.94808,-30.50221,-6.045507,-17.21534
1,8284,3.838077,13.37046,-4.014689,16.69301,-5.472295,16.29643,13.85702,32.07954,-4.343888,-17.86237,1.710546,-11.5797,-27.37297,-8.561055,2.65848,-0.05483685,-15.79254,5.273403,-4.488937
1,8285,20.27981,29.18213,13.35833,33.77921,10.8928,32.74364,30.33598,49.22882,11.81702,0.5656053,19.30228,5.447591,-10.56453,7.452966,18.87602,17.75454,3.245292,22.60019,13.27903
1,8286,0.2972656,8.970334,-7.029341,13.85767,-8.640514,12.16144,10.20118,28.47197,-8.27597,-19.38145,-2.012272,-14.61302,-31.29913,-11.94895,-2.316265,-1.369544,-15.90823,2.794225,-6.245782
1,8287,-0.280703,7.045791,-7.189385,11.50661,-9.204965,10.8891,9.22944,25.99664,-8.825886,-20.46516,-3.693938,-14.19309,-31.85011,-9.111994,1.073635,1.654948,-14.53821,-0.3553231,-6.846947
1,8288,14.22236,20.36535,7.48351,25.07741,5.218819,24.80133,23.76388,41.04483,4.022579,-6.478661,10.15165,-0.1580249,-17.44419,6.448043,16.12143,14.26923,-0.4416534,13.792,6.879529
1,8289,14.36407,18.08714,7.144629,24.91381,6.779245,23.12886,23.84499,40.08527,2.128748,-6.699295,8.622108,-1.609403,-20.32744,6.340061,16.16122,12.79558,-0.7396949,11.54087,5.274929
1,8290,18.95153,23.02179,12.09872,30.59403,11.46077,27.67565,28.38353,44.53992,6.684127,-2.068405,14.30736,2.72047,-16.13651,8.673017,19.76099,13.87668,1.102893,16.89915,8.994736
1,8291,16.2105,20.68504,7.481582,28.89935,8.607217,25.21381,25.81515,43.02605,5.262993,-5.562458,12.27,-0.4378751,-18.51196,3.636891,13.89485,6.516429,-2.472398,16.03102,6.167845
1,8292,7.340221,11.60043,-0.9742385,20.1971,0.1483887,15.71257,16.79941,33.48129,-3.798615,-14.88056,1.869521,-9.631194,-28.01231,-5.896641,4.860918,-2.290952,-10.44988,6.913139,-2.530795
1,8293,-3.093197,0.1661769,-10.60974,9.612094,-9.82219,4.424434,6.370505,22.03823,-15.73523,-25.55805,-9.577904,-19.84214,-38.68066,-14.32327,-5.134031,-11.07491,-20.10317,-4.993763,-13.1256
1,8294,-2.015128,-0.2934673,-10.68564,10.51153,-7.964641,4.412066,7.385642,22.81407,-16.23628,-24.70433,-8.470663,-20.00035,-38.22795,-14.1312,-4.235911,-13.57756,-20.65099,-5.080299,-13.77959
